beltz	3
bezala	3
bezain	2
bat	2
da	2
zuri	2
egin	2
orri	2
giltza	2
lagun	2
kaixo	2
oso	2
esan	2
mina	2
eman	2
ume	2
bihotz	2
atzean	2
ukitu	2
emazte	2
ere	2
erantzun	2
arte	2
erloju	2
kanpo	2
ezetz	2
gabe	2
lotu	2
tanta	2
labe	2
ilusio	2
zain	2
azpian	2
ongi etorri	2
mozorro	2
egunsenti	2
laztan	2
laztana	2
aldi	2
trebe	2
gero arte	1
ikusi arte	1
aje	1
zintzilik	1
apal	1
saihestu	1
etxe	1
erruz	1
ur	1
ni	1
hi	1
zu	1
gu	1
zuek	1
nire	1
hire	1
zure	1
gure	1
zuen	1
bai	1
ez	1
orain	1
goiz	1
gau	1
gris	1
gorri	1
urdin	1
hori	1
berde	1
laranja	1
marroi	1
eguzki	1
ilargi	1
izen	1
gizon	1
emakume	1
mendi	1
itsaso	1
nor	1
zer	1
hizkuntza	1
hitz	1
su	1
txori	1
zakur	1
txakur	1
jainko	1
harri	1
bi	1
hiru	1
lau	1
bost	1
sei	1
zazpi	1
naiz	1
izan	1
zuhaitz	1
on	1
haize	1
begi	1
hiri	1
izar	1
baso	1
herri	1
lore	1
denbora	1
amets	1
zubi	1
baina	1
eta	1
edo	1
ala	1
uharte	1
irla	1
ahots	1
gaur	1
atzo	1
bihar	1
udaberri	1
udazken	1
negu	1
lo	1
berri	1
zahar	1
odol	1
ilun	1
erraz	1
hil	1
esku	1
oin	1
aho	1
hortz	1
buru	1
eder	1
egun	1
izotz	1
urte	1
aste	1
gerra	1
katu	1
zeru	1
ardo	1
itzuli	1
argi	1
amets egin	1
etorri	1
lur	1
animalia	1
errege	1
begiratu	1
ile	1
barre egin	1
berandu	1
leiho	1
belarri	1
bake	1
hodei	1
hego	1
joan	1
diru	1
euri	1
gai	1
ordu	1
gorputz	1
abesti	1
mihi	1
ibai	1
hondar	1
erosi	1
gela	1
jan	1
edan	1
ikusi	1
belar	1
lan	1
zaldi	1
behi	1
herensuge	1
sudur	1
ezpain	1
itsusi	1
aberats	1
behartsu	1
esne	1
liburu	1
paper	1
idatzi	1
maite	1
kale	1
maitasun	1
ikasle	1
ikasi	1
laku	1
nekatuta	1
kolore	1
mapa	1
txiki	1
gezur	1
arrain	1
ate	1
jakin	1
mahai	1
aulki	1
ohe	1
oheratu	1
elkarrekin	1
ogi	1
mamu	1
hots	1
bero	1
eskerrik asko	1
asko	1
borroka	1
suge	1
gaixo	1
hatz	1
urre	1
arma	1
nahi	1
hau	1
gaitu	1
zen	1
hezur	1
labana	1
arima	1
irakurri	1
dorre	1
dialekto	1
irakasle	1
jatetxe	1
min	1
min eman	1
bizitza	1
bizi	1
txanpon	1
haragi	1
okela	1
lanpara	1
non	1
noiz	1
nola	1
elur	1
sagar	1
ebaki	1
ireki	1
erori	1
kantatu	1
garbitu	1
katilu	1
te	1
landare	1
garun	1
erre	1
ke	1
aita	1
haur	1
bandera	1
itzultze	1
goibel	1
sardeska	1
egunkari	1
ardi	1
olatu	1
handi	1
azal	1
ezti	1
armiarma	1
aire	1
lapurtu	1
sendagai	1
hiztegi	1
aurpegi	1
basamortu	1
botila	1
lege	1
azkar	1
auto	1
gurpil	1
erlijio	1
historia	1
ehun	1
itaun	1
galdera	1
arratsalde	1
zenbat	1
balio	1
nongoa	1
mesedez	1
gabon	1
agur	1
agian	1
zergatik	1
topa	1
eliza	1
adar	1
guzti	1
aukera	1
maisu	1
helburu	1
garaipen	1
luze	1
bidaia	1
sekretu	1
lortu	1
ezkutu	1
aurre	1
itsu	1
hartz	1
infernu	1
deabru	1
ezkutatu	1
motz	1
honela	1
ipar	1
alde	1
beso	1
esker	1
hemen	1
galdetu	1
beldur	1
otoiztu	1
aingeru	1
haitzulo	1
jokatu	1
sustrai	1
espetxe	1
kaka	1
itzal	1
harreman	1
egur	1
zilar	1
adiera	1
mutur	1
hauts	1
puska	1
abeslari	1
bildu	1
kosk	1
sekula	1
iritzi	1
gandu	1
senar	1
mingots	1
zabor	1
ostadar	1
gisa	1
eduki	1
sarritan	1
deitura	1
egarri	1
une	1
neska	1
mutil	1
erdi	1
bukatu	1
toki	1
eseri	1
nekatu	1
hor	1
han	1
estatu	1
hiriburu	1
gehiago	1
gehien	1
halako	1
jende	1
gazte	1
beste	1
polit	1
hura	1
zein	1
bide	1
gauza	1
barkatu	1
jaun	1
beraz	1
egunon	1
nahiko	1
ondo	1
seme	1
ikasgai	1
langile	1
mekaniko	1
azkenean	1
ari izan	1
euskaldun	1
egia	1
dena	1
zorte	1
benetan	1
afaldu	1
hauek	1
horiek	1
haiek	1
urruti	1
planeta	1
indar	1
diferente	1
gutxi	1
serio	1
tabako	1
poltsa	1
opor	1
beroki	1
begira	1
lasai	1
laster arte	1
poz	1
aizu	1
bakarrik	1
jenio	1
tori	1
agertu	1
minutu	1
berriz	1
gogor	1
irrati	1
alaba	1
andre	1
bilera	1
jai	1
telebista	1
ibili	1
betaurrekoak	1
mutiko	1
oraindik	1
prakak	1
goxoki	1
gozoki	1
orduan	1
hamabost	1
berehala	1
hamaika	1
hamabi	1
hogei	1
aldizkari	1
hanka	1
gazta	1
irudi	1
zabal	1
zulo	1
inor	1
etxekoandre	1
auzo	1
ezker	1
seme-alaba	1
sartu	1
ezer	1
inon	1
egon	1
amona	1
aitona	1
udaletxe	1
idazle	1
batzuk	1
gero	1
janari	1
kaxa	1
jarri	1
hartu	1
fruta	1
pixka bat	1
kontu	1
goizean	1
bete	1
sukalde	1
bazkari	1
entzun	1
gehiegi	1
jarraitu	1
taberna	1
edari	1
laster	1
hasi	1
hasieran	1
lo gelditu	1
bulego	1
falta	1
presa	1
beharbada	1
pentsatu	1
kristal	1
noski	1
zutik	1
atera	1
eskatu	1
itxi	1
burdin	1
burdina	1
arrats	1
dantza	1
bertso	1
abestu	1
askotan	1
beti	1
jo	1
arropa	1
opari	1
ohitura	1
baietz	1
berotu	1
gogo	1
asto	1
bola	1
olerki	1
testu	1
bele	1
perretxiko	1
zurubi	1
hegazkin	1
hesi	1
ezpata	1
aizkora	1
gertatu	1
soineko	1
barazki	1
hozkailu	1
aukeratu	1
garesti	1
alai	1
merke	1
prezio	1
jantzi	1
hara	1
pozik	1
neskatxa	1
behe	1
plaza	1
azpi	1
antzina	1
jauregi	1
horma	1
omen	1
dotore	1
aireportu	1
atari	1
talde	1
teilatu	1
katedral	1
partidu	1
zelai	1
balkoi	1
jator	1
karrera	1
hobeto	1
lepo	1
lodi	1
baino	1
adreilu	1
isil	1
baratze	1
eskutitz	1
prestatu	1
galdu	1
jostailu	1
jabe	1
nagusi	1
leku	1
inguru	1
tratatu	1
bigun	1
askatu	1
erdara	1
erdaldun	1
huts	1
kafesne	1
zuzen	1
oker	1
okertu	1
batzuetan	1
aspertu	1
erabaki	1
saldu	1
kontserba	1
txoko	1
bota	1
dutxa	1
laguntza	1
nondik	1
hona	1
horra	1
zine	1
igo	1
iritsi	1
sagu	1
suitzar	1
aleman	1
alemaniar	1
pisu	1
alkohol	1
izozki	1
mutu	1
artile	1
eskularru	1
arraro	1
ezko	1
kandela	1
sofa	1
urtebetetze	1
gerriko	1
soinu	1
bakar	1
gozo	1
aldapa	1
makina	1
robot	1
larru	1
ito	1
azeri	1
luma	1
euskal	1
bular	1
kaiola	1
tximeleta	1
erle	1
sarrera	1
zuhur	1
halaber	1
portu	1
eltxo	1
gaztelu	1
gehitu	1
kable	1
frijitu	1
patata	1
azenario	1
haurtzaro	1
kume	1
labirinto	1
sorgin	1
ohar	1
gobernu	1
bilatu	1
hilarri	1
zikin	1
asmo	1
zoragarri	1
azaldu	1
eguraldi	1
berezi	1
bazkaldu	1
zapaldu	1
poliki	1
nobela	1
xaboi	1
more	1
eroso	1
itzali	1
erabili	1
deitu	1
kanpora	1
triste	1
sendi	1
arreba	1
anai	1
altzari	1
moketa	1
kikara	1
plater	1
lapiko	1
lorontzi	1
txukun	1
osoki	1
lehen	1
bigarren	1
hirugarren	1
ez horregatik	1
ulertu	1
hilabete	1
trumoi	1
sakon	1
karratu	1
dastamen	1
fresko	1
labur	1
garratz	1
hutsik	1
tokiko	1
indartsu	1
alde egin	1
batu	1
biga	1
anitz	1
hainbeste	1
zenbait	1
ekarri	1
eutsi	1
