bye	1866
hello	1337
hi	1223
please	956
can	791
well	780
environment	779
spelling	766
thank you	761
go	735
dog	697
look forward	693
cat	675
yes	668
book	561
her	559
car	529
love	511
satiate	492
how are you	492
what	471
get	466
water	457
loud	431
when	431
mind	413
apple	410
work	410
tell	410
good	409
Book	389
only	388
live	386
word	377
Mrs	377
contact	377
eat	373
help	367
German	363
you	363
the	359
have	354
good morning	350
cold	349
Tom	348
ball	348
flour	344
abandon	335
how	327
take	326
however	325
about	323
keep	321
or else	320
want	316
pretend	312
of course	308
house	305
like	303
consider	297
because	294
mean	289
no	288
above	283
once	282
where	282
avoid	281
also	281
find	279
know	279
miscellaneous	273
make	272
which	271
among	270
ability	268
come	265
Mister	261
excuse me	261
play	259
run	258
test	257
upset	256
do	254
cheers	253
call	252
accept	252
home	250
beautiful	249
that	247
happy	246
until	245
practice	244
while	244
through	244
sorry	244
disadvantage	242
cup	242
accurate	242
issue	240
so	240
break	239
but	239
will	239
for	238
bear	238
he	237
think	235
would	235
although	234
restroom	233
noise	232
since	232
in	231
even	230
see	230
train	227
why	227
be	226
heel	226
monkey	226
safe	226
bill	226
assume	226
need	226
school	226
often	224
agree	223
one	223
whether	221
expensive	220
notice	219
therefore	219
common	218
back	218
listen	218
concern	218
though	218
still	217
try	216
performance	215
famous	215
name	215
buy	215
available	214
door	214
No	213
fuck	212
with	211
order	211
from	210
establish	208
leave	208
time	208
table	207
money	207
affect	207
fall	205
such	205
difficult	204
nicely	203
cost	203
this	203
before	203
food	202
should	202
narrow	201
instead	201
over	201
of	201
experience	200
replace	200
provide	199
learn	199
right	198
bring	198
bless you	197
despite	196
sex	196
improve	196
cool	194
some	194
actor	193
large	193
head	193
drink	193
after	192
kind	192
funny	192
actually	192
read	192
was	192
certain	191
rather	191
face	191
say	191
beat	190
develop	189
change	189
and	188
search	188
small	187
cut	187
Miss	186
cheetah	186
belong	186
unless	186
look	186
and you	185
computer	185
research	185
attend	185
able	184
Monday	184
use	183
appreciate	182
usually	182
convince	182
arrange	182
me	182
quite	182
by	182
drive	182
study	181
become	181
tired	181
involve	180
knowledge	180
bed	180
sleep	180
believe	180
opportunity	180
worth	180
bread	179
reason	179
catch	179
dangerous	178
either	178
then	178
welcome	178
breakfast	178
deserve	178
sad	177
move	177
give	177
could	177
approach	177
enjoy	177
mother	177
who	176
understand	176
bad	176
any	176
excited	175
almost	175
just	175
charge	174
allow	174
hurt	174
might	174
man	173
fire	173
must	173
light	173
walk	173
put	173
matter	173
evidence	172
yet	172
during	172
there	172
really	172
opinion	172
conform	171
drop	171
remember	171
stop	171
speak	171
write	170
both	170
if	170
meet	169
bus	168
encourage	168
throw	168
afford	168
wear	168
great	168
thick	167
each	167
across	167
apply	167
open	167
boy	167
turn	167
accident	167
people	167
nice	166
at	166
refuse	166
expect	166
question	166
admit	166
fish	166
guess	166
let	166
lead	165
bend	165
fat	165
remain	165
I love you	164
present	164
abuse	164
beach	164
draw	164
pretty	164
purpose	164
effort	163
prove	163
dream	163
as	162
average	162
watch	162
alive	161
handle	161
attempt	161
thought	161
weather	161
late	161
soon	160
better	160
on	160
today	160
against	160
to	159
job	159
explain	159
never	159
ask	159
floor	159
always	158
clean	158
cheap	158
left	158
different	158
feel	158
case	158
hold	158
may	157
offer	157
whenever	157
increase	157
regret	157
quiet	157
add	157
deal	157
we	157
add up	156
reveal	156
pull	156
between	156
phone	155
task	155
skill	155
prevent	155
feed	155
same	155
sure	155
obtain	155
whatever	154
carry	154
first	153
old	153
foot	153
most	153
cause	153
hit	153
adult	152
claim	152
high	152
otherwise	152
aware	152
show	152
life	152
rain	152
world	151
down	151
seem	151
request	151
stand	151
power	151
busy	150
been	150
obvious	150
prefer	150
pick up	150
room	149
disease	149
coffee	149
schedule	149
achieve	149
enough	149
afraid	149
check	149
saw	149
Australia	149
force	149
fair	149
whole	149
I hope	148
introduce	148
exercise	148
angry	148
begin	148
fan	148
bar	147
French	147
comprehensive	147
event	147
appeal	147
advice	147
patient	147
hot	147
process	147
eventually	147
match	147
below	146
maybe	146
habit	146
hungry	146
thanks	146
raise	145
teacher	145
pass	145
chair	145
big	145
all	145
challenge	144
seek	144
bankrupt	144
take off	144
October	144
perhaps	144
place	143
date	143
shift	143
appear	143
maintain	143
friend	143
hate	143
limit	142
blue	142
lie	142
heart	142
awful	142
they	142
demand	142
behind	142
I am	141
Boston	141
answer	141
plane	141
conduct	141
receive	141
fit	141
anyway	141
bank	140
hard	140
share	140
warm	140
tree	140
sign	140
wait	140
cute	140
earn	140
smile	140
abroad	139
feature	139
letter	139
business	139
product	139
close	139
except	139
had	139
especially	138
inside	138
indeed	138
lack	138
my	138
sink	138
suggest	138
up	137
near	137
short	137
act	137
many	137
alone	137
bother	137
day	136
dull	136
oil	136
besides	136
access	136
care	136
affair	136
decision	136
opposite	136
lay	136
rest	136
blow	136
due	136
exactly	136
choose	136
weight	135
music	135
determine	135
long	135
pain	135
vacation	135
last	135
stay	135
ever	135
more	134
hope	134
figure	134
heavy	134
important	134
tomorrow	134
decide	134
die	134
way	134
jump	134
item	133
birthday	133
foreign	133
number	133
movie	133
flood	133
air	133
relevant	133
further	133
purchase	133
wonder	133
far	133
forward	133
hand	133
go away	133
account	132
manage	132
again	132
argue	132
reach	132
whose	132
too	132
current	131
bottom	131
admire	131
damage	131
wish	131
build	131
around	131
own	131
student	131
exchange	131
thus	131
