tchau	434
oi	257
por favor	132
sim	119
obrigado	114
como vai	104
correr	103
não	63
com certeza	44
bom dia	44
Senhor	42
tudo bem	40
beber	39
olá	38
saúde	35
Senhorita	31
desculpe	31
casa	29
ir	29
boa noite	28
dormir	26
gentilmente	23
ajudar	22
frio	21
carro	21
assim	20
sair	19
onde	17
muito	17
zero	16
um	16
Senhora	16
pegar	16
ver	16
gente	15
desculpe-me	15
ficar	15
comprar	15
então	15
entrar	15
encontrar	14
com licença	14
querer	14
bem	14
dizer	14
ainda	13
demais	13
acordar	13
perigoso	12
amor	12
eu	12
levar	12
fazer	12
cidade	12
sempre	12
embora	11
Eu	11
para	11
passar	11
buscar	11
ter	11
caro	11
de	11
você	11
depois	11
estudar	11
água	11
desistir	11
gato	11
presente	11
que	10
oco	10
daqui	10
vender	10
falar	10
engraçado	10
muito obrigado	10
tirar	10
cachorro	10
segurar	10
isso	10
qualquer	10
descansar	10
quando	10
David	9
antes	9
nós	9
contar	9
chão	9
subir	9
imaginar	9
namorar	9
perder	9
hoje	9
cedo	9
mulher	9
colocar	9
pessoa	9
meu	9
andar	9
casal	8
contudo	8
deixar	8
afetar	8
Casa	8
como	8
aquele	8
pior	8
conhecer	8
poder	8
corrigir	8
trocar	8
gostar	8
até	8
bem-vindo	8
abóbora	8
fora	8
achar	8
dar	8
enquanto	8
escola	8
eu te amo	8
trabalhar	8
parabéns	8
continuar	8
tudo	8
quem	8
vamos	8
reto	7
sol	7
empate	7
cinco	7
jeito	7
certo	7
está	7
menina	7
perto de	7
homem	7
espirrar	7
guitarra	7
lata	7
em	7
Como	7
destacar	7
paz	7
chuva	7
homenagem	7
grosso	7
abordar	7
cair	7
era	7
queda	7
vergonha	7
esse	7
brincar	7
saudade	7
taxa	7
seis	7
armadilha	7
preocupar	7
palavra	7
separar	7
mesmo	7
nada	7
sono	7
perceber	7
afastar	7
lidar	7
pipoca	7
objetivo	7
aproveitar	7
copo	7
trabalho	6
feliz	6
correto	6
procurar	6
receita	6
céu	6
quebrado	6
repolho	6
pesado	6
caixa	6
jogar	6
sou	6
piada	6
namorado	6
sacanear	6
barato	6
explicar	6
dez	6
estragar	6
sete	6
conseguir	6
realizar	6
abandonar	6
ler	6
apenas	6
queimar	6
demonstrar	6
rapariga	6
comparar	6
canção	6
quebrar	6
gerar	6
faltar	6
guardar	6
cu	6
pia	6
bola	6
ele	6
fonte	6
seu	6
todo	6
geralmente	6
chave	6
ansioso	6
arrumar	6
cavar	6
dividir	6
cortar	6
caso	6
compromisso	6
quente	6
chegar	6
escolher	6
derrota	6
triste	6
bater	6
aprender	6
melhor	6
mudar	6
concordar	6
ouvir	6
pato	6
aqui	6
comer	6
devagar	6
qual	6
talvez	6
viajar	6
escrever	6
Sem	5
trazer	5
chutar	5
assumir	5
bêbado	5
vestido	5
combinar	5
aposentado	5
mais	5
constatar	5
compartilhar	5
aguardar	5
tal	5
criar	5
atacar	5
tranquilo	5
passear	5
lento	5
avião	5
pelo	5
selvagem	5
olhar	5
padaria	5
medo	5
lamber	5
sexo	5
Deus	5
areia	5
buraco	5
emprego	5
apagar	5
disponível	5
praia	5
