กำลัง	6
ไม่	2
เป็น	2
อื่นๆ	2
อื่น	2
นึก	2
น้อย	2
หิวข้าว	2
เครื่องบิน	2
กิน	2
ฉัน	1
รู้	1
ทาง	1
นั้น	1
แค่	1
แหละ	1
ทำ	1
ไป	1
ได้รับ	1
มากขึ้น	1
ใคร	1
อะไร	1
ที่ไหน	1
เมื่อไร	1
ทำไม	1
อย่างไร	1
ยังไง	1
แมว	1
ปลา	1
ทาน	1
จาน	1
มาก	1
พูด	1
ดู	1
ม้า	1
แหวน	1
นาย	1
ใบไม้	1
เรา	1
คุณ	1
หนู	1
เทพ	1
ลิง	1
มือ	1
นิด	1
บน	1
ไกล	1
มัน	1
ซัก	1
ยินดี	1
เต่า	1
ห้องครัว	1
เสื้อผ้า	1
ล้าง	1
ยิ้ม	1
รอ	1
ไทย	1
กระดาษ	1
ควร	1
ทั้ง	1
อาหารไทย	1
โต๊ะ	1
โต๊ะกินข้าว	1
ฉันคิดว่า	1
ประสบการณ์	1
ออกเสียง	1
มัธยมต้น	1
วันนี้	1
แตะ	1
แก้ว	1
บ้าน	1
หยุด	1
สบายใจ	1
เห็น	1
สีน้ำตาล	1
อ่าน	1
ควย	1
มี	1
ส้มเช้ง	1
คอนกรีต	1
ใจ	1
ปกติ	1
เรื่อย	1
จนกระทั่ง	1
ขึ้น	1
ด้วย	1
ไม่ได้	1
จาก	1
ออกกำลังกาย	1
อีก	1
อีกต่อไป	1
เพียง	1
เท่านั้น	1
จริงๆ	1
จริง	1
สู้	1
รู้สึก	1
จัง	1
เคย	1
ถึง	1
ไม่ต้อง	1
ตาย	1
ผม	1
ชอบ	1
ปี	1
ดื่ม	1
หมา	1
ดี	1
หรือยัง	1
เรียบร้อย	1
ขโมย	1
ลัก	1
ผัก	1
รัก	1
ภาษาไทย	1
ให้	1
โปแลนด์	1
ช่วย	1
บาย	1
แย่	1
เงิน	1
นำ	1
