maður	3
til	3
borða	3
hennar	3
ég	3
því	2
kona	2
man	2
þú	2
er	2
upp	2
gula	2
þér	2
honum	2
út	2
úti	2
milli	2
ykkar	2
elska	2
fyrir	2
fiskar	2
egg	2
ávextir	2
varúð	2
ekki	2
harla	1
byrja	1
breyta	1
færð	1
eitt	1
til að	1
dreyma	1
stundum	1
sko	1
jæja	1
kvöld	1
virkilega	1
vera	1
kalla	1
björn	1
mig	1
eins	1
tvö	1
við	1
minna	1
meira	1
hvað	1
og	1
það	1
mér	1
allt	1
hún	1
jörð	1
himinn	1
annar	1
annað	1
önnur	1
annars	1
jákvæður	1
sendir	1
henni	1
þeim	1
vinur	1
hlakka til	1
sakna	1
bíða	1
njóta	1
án	1
vegna	1
meðal	1
norðan	1
sunnan	1
innan	1
utan	1
mín	1
þess	1
þeirra	1
undir eins	1
yndi	1
næra	1
reiða	1
hlakka	1
spyrja	1
bera	1
biðja	1
smakka	1
hreinsa	1
bestur	1
elstur	1
gamall	1
hávaxinn	1
helgi	1
verkja	1
aftur	1
anda	1
muna	1
starfsmaður	1
skræla	1
skreyta	1
uppgötva	1
hópa	1
grínast	1
fátækur	1
sannleikur	1
um	1
en	1
þá	1
bara	1
okkur	1
eftir	1
strákur	1
stóll	1
gul	1
gulur	1
hani	1
hinn	1
horf	1
svangur	1
bæði	1
sem	1
bros	1
brosa	1
leikkona	1
Miðvikudagur	1
frekar	1
hátt	1
fréttir	1
þvo	1
takk fyrir	1
eldur	1
góður	1
þetta	1
epli	1
á eftir	1
orð	1
olía	1
drykkur	1
kaffi	1
safi	1
súkkulaði	1
íslenska	1
gildur	1
sér	1
svona	1
vinna	1
saman	1
hægt	1
skæri	1
éta	1
vargur	1
hlið	1
erfiður	1
leika	1
drekka	1
það er	1
gjöf	1
sofandi	1
móðir	1
sjá	1
sýna	1
sýni	1
hafa	1
átt	1
eiga	1
bak við	1
andspænis	1
frá	1
gegn	1
handan	1
hjá	1
kringum	1
meðfram	1
ofan	1
fyrir ofan	1
undir	1
við hliðina á	1
yfir	1
á móti	1
úr	1
inni	1
niður	1
nálægt	1
á bak við	1
framhjá	1
spekúlera	1
skrift	1
áskrift	1
varlega	1
loksins	1
áður fyrr	1
árdegis	1
auk þess	1
gera gys að	1
í áföngum	1
vel	1
sól	1
á ný	1
aðallega	1
hinum megin	1
bera saman	1
fyrir fram	1
í staðinn	1
nú þegar	1
rigna	1
snjóa	1
læri	1
eitthvað	1
reyna	1
reynir	1
ávöxtur	1
grænmeti	1
vinsamlegast	1
hlusta	1
of	1
kaupa	1
borga	1
svo	1
ostur	1
flot	1
sinn	1
sín	1
Afsakið	1
einn	1
logn	1
