kenavo	9
ker	6
ar	6
mor	5
gast	4
penn	4
petra	4
bihan	3
goude	3
ribin	3
gwenn	3
demat	3
Ar	3
oan	3
ti	3
debriñ	3
tiegezh	2
Du	2
bout	2
si	2
noz vat	2
lann	2
dar	2
gant	2
eo	2
breton	2
kavout	2
menez	2
den	2
kalon	2
aez	2
hag	2
mat	2
atav	2
er	2
bot	2
ha	2
mad	2
zebr	2
fur	2
priziadenn	1
hed	1
spered	1
tro	1
hepken	1
pimpatrom	1
labous	1
merañ	1
tailhoù	1
brenn	1
flourenn	1
souezhadenn	1
Mur	1
pevar	1
adkavout	1
sizhunvezh	1
nozvezh	1
yen	1
alato	1
baled	1
Dol	1
eus	1
pip	1
degemer mat	1
ortokreizenn	1
amañ	1
rizenn	1
kuzul	1
sekred	1
barzh	1
klouk	1
from	1
chom	1
digor	1
lagad	1
gouest	1
pemp	1
tadig	1
tañva	1
malvenn	1
get	1
douar	1
nez	1
buan	1
brezhoneg	1
troad	1
ruz	1
tresadenn	1
gall	1
koskor	1
safron	1
rat	1
stal-labour	1
red	1
zo	1
moan	1
te	1
mir	1
barrek	1
c'hwil	1
eürusted	1
ezhomm	1
riv	1
kevredigezh	1
ched	1
diwall	1
hor	1
eilañ	1
lus	1
eürus	1
karantez	1
libr	1
miz	1
distenn	1
ribouler	1
kenañ	1
fin	1
anaon	1
gweledva	1
pebezh	1
gar	1
kroaz	1
korbell	1
senk	1
louet	1
Heol	1
evned	1
evn	1
kalonegezh	1
kabelleg	1
afer	1
bivig	1
glenn	1
boest	1
laezh	1
pourchas	1
boutin	1
doug	1
Bleiz	1
levr	1
penaos	1
distoufer	1
soul	1
mudurun	1
louarn	1
bleiz	1
sul	1
seizh	1
ur	1
diwan	1
loch	1
maout	1
pluñv	1
rannadur	1
marc'had	1
goanag	1
gwall	1
pet	1
skrijus	1
memes tra	1
warc'hoazh	1
tan	1
berr	1
mañ	1
Gwenn	1
ere	1
a-gevret	1
test	1
termaji	1
reun	1
spagnoleg	1
uhel	1
micher	1
liv	1
fred	1
dibenn-pred	1
ki	1
oll	1
stign	1
dam	1
tamm	1
gallout	1
kouign	1
aven	1
kanell	1
Avel	1
muiañ-karet	1
ebarzhiñ	1
releg	1
honnezh	1
doan	1
skoulmañ	1
tanidigezh	1
diharz	1
droug	1
drailh	1
degemer	1
skol	1
mont	1
bloaz	1
bro	1
islam	1
deiz-ha-bloaz laouen	1
beva	1
alies	1
lec'h	1
gwennili	1
kourzh	1
aezhenn	1
gwan	1
antronoz	1
toull	1
meurbet	1
bourrus	1
dija	1
hepdale	1
Bed	1
gouez	1
adarre	1
galleg	1
aour	1
roz	1
labour	1
me	1
on	1
griñsenn	1
mann	1
sklaer	1
mantell	1
yod	1
pennañ	1
ni	1
ne	1
bennozh Doue	1
bennozh	1
kanañ	1
laouen	1
dastumad	1
dastum	1
distok	1
divgroazell	1
Soazig	1
arc'hant	1
braz	1
douaren	1
fornigell	1
run	1
chikanañ	1
chikan	1
pardon	1
skrid	1
an	1
gouezel	1
komz	1
deskiñ	1
pennad	1
mod	1
breuriezh	1
ya	1
hir	1
politikerezh	1
familh	1
Laozag	1
levenez	1
bosenn	1
stropad	1
brigant	1
mil	1
tosenn	1
koulzad	1
gellout	1
lid	1
men	1
taolenn	1
dour	1
barv	1
kenere	1
rask	1
rik	1
jeu	1
lijer	1
lizher	1
aod	1
kamm	1
amva	1
disent	1
kement	1
gwell	1
Bosenn	1
soner	1
tintañ	1
diegi	1
dishual	1
rannvro	1
Eure	1
tre	1
ster	1
born	1
egor	1
dastumadenn	1
miziek	1
hini	1
pergen	1
bord	1
bor	1
rez	1
nemorant	1
kel	1
ma	1
pa	1
bagol	1
plac'h	1
a galon	1
aozer	1
skoachet	1
nij	1
beufig	1
peurvat	1
traezh	1
dilojañ	1
bier	1
trugarez	1
saout	1
nevez	1
amzer	1
bras	1
burzhud	1
sparfell	1
pikat	1
diviz	1
orged	1
emichañs	1
diri	1
gwech	1
tarv	1
doujañs	1
koskoriad	1
dimezell	1
tredan	1
arzorn	1
taboulin	1
toullad	1
dihun	1
kalonek	1
blevek	1
buhezadenn	1
