vreme	7
să	5
prea	5
chiar	5
înainte	5
nici	4
ridica	4
des	4
merge	4
prost	3
stăpân	3
înfunda	3
telefon	3
copac	3
fiindcă	3
vreodată	3
cel	3
doar	3
vorbi	3
la	3
de	3
nu	3
despre	3
în	3
sunt	3
undeva	3
ce	3
eu	3
încerca	3
apoi	3
deja	3
iar	3
orice	3
fiecare	3
care	3
liber	3
deranja	3
lua	3
apărea	3
data	3
prin	3
spre	3
asemenea	3
dată	3
deget	3
așa	3
găzdui	2
viitor	2
băga	2
bună	2
crocant	2
cercetare	2
european	2
înălțime	2
cuceri	2
mediu	2
întinde	2
scop	2
motiv	2
lut	2
forma	2
propune	2
aproximativ	2
permite	2
ajunge	2
măcar	2
greșit	2
dintre	2
gunoi	2
greșeală	2
putea	2
zăpadă	2
zice	2
poate	2
brânză	2
fermecat	2
neînvins	2
comanda	2
întârziat	2
unt	2
sălbatic	2
decola	2
precum	2
că	2
serviciu	2
preda	2
cuprinde	2
parfum	2
încărca	2
convinge	2
cetate	2
neam	2
cumplit	2
pereche	2
deci	2
deține	2
capacitate	2
dimensiune	2
cadru	2
detaliu	2
comercial	2
minte	2
inimă	2
aplica	2
însorit	2
obicei	2
energie	2
mănăstire	2
stil	2
azi	2
acolo	2
sus	2
jos	2
departe	2
altundeva	2
unde	2
aproape	2
nicăieri	2
drum	2
plan	2
ruga	2
această	2
elev	2
cândva	2
am	2
atunci	2
devreme	2
mereu	2
zilnic	2
tot	2
nimic	2
nimeni	2
cât	2
cine	2
altceva	2
acela	2
trecut	2
șobolan	2
pod	2
încurca	2
luntre	2
sta	2
cela	2
fir	2
păsa	2
închipui	2
mângâia	2
urmă	2
fi	2
crede	2
întoarce	2
înălța	2
intra	2
minți	2
pune	2
alege	2
găti	2
face	2
adăuga	2
reuși	2
îi	2
tu	2
povesti	2
datorită	2
spate	2
inima	2
trebui	2
privire	2
extrem	2
fix	2
legat	2
asupra	2
asemănător	2
nevoie	2
deoarece	2
viață	2
magazin	2
joc	2
cineva	2
cam	2
ceva	2
problemă	2
anumit	2
însușire	2
ori	2
altfel	2
închis	2
varză	2
din cauza	2
cu	2
pentru	2
din	2
pe	2
mai	2
el	2
sau	2
acest	2
dar	2
timp	2
doi	2
loc	2
bine	2
după	2
peste	2
privi	2
important	2
moment	2
între	2
dezvoltare	2
fără	2
București	2
singur	2
limbă	2
dat	2
număr	2
însă	2
încă	2
destul	2
împreună	2
complet	2
scrie	2
lângă	2
muzică	2
cuvânt	2
încât	2
posibil	2
clasă	2
tocmai	2
ușor	2
completa	2
şuncă	2
târî	2
întors	2
meci	2
imprimantă	1
exagerat	1
satisface	1
revoluție	1
chestie	1
epocă	1
naviga	1
variantă	1
trăsătură	1
existență	1
prăbuși	1
