hemma	19
vid	16
ont	15
ändå	13
åt	11
många	11
får	10
hen	9
för	9
ni	8
som	8
var	8
hej	8
är	8
på	8
att	7
ett	7
detta	7
har	7
bra	7
vad	7
kvar	7
bli	7
du	6
däremot	6
älskling	6
skäl	6
han	6
växel	6
ytterligare	6
det	6
nog	6
tag	6
mellan	6
om	6
bredvid	6
varken	6
få	5
ha	5
de	5
den	5
vilken	5
min	5
göra	5
stor	5
Jag	5
inte	5
dessutom	5
bakom	5
av	5
konstig	5
sedan	5
gång	5
ibland	5
köra	5
vill	5
dock	5
syfte	5
viss	5
en	4
till	4
genast	4
vi	4
sin	4
väldigt	4
ganska	4
dålig	4
absolut	4
hennes	4
strax	4
ute	4
enda	4
efter	4
vecka	3
omogen	3
åka	3
innebära	3
även om	3
trots att	3
gälla	3
begär	3
anmäla	3
hans	3
genom	3
eller	3
andra	3
ärlig	3
bil	3
dess	3
där	3
flera	3
några	3
hund	3
säga	3
fan	3
katt	3
man	3
svart	3
ingen	3
älg	3
kvinna	3
mössa	3
agera	3
hur	3
äta	3
själv	3
alltid	3
henne	3
här	3
din	3
dig	3
borta	3
undvika	3
någon	3
skola	3
ord	3
liten	3
bör	3
måste	3
vana	3
alltså	3
inlägg	3
tydlig	3
jämföra	3
fika	3
gala	3
jag	3
torsdag	3
april	3
augusti	3
november	3
skillnad	3
historia	3
inne	3
annars	3
förvånad	3
hon	3
allmänhet	3
nämligen	3
adjö	3
välja	3
er	3
förslag	3
mot	3
aldrig	3
lång	3
ja	3
ner	3
fortfarande	3
med	3
vilja	3
undan	3
borde	3
bort	3
kan	3
ska	3
dessa	3
ens	3
annorlunda	3
ingenting	3
rätt	3
då	3
hit	3
framför	3
utanför	3
runt	3
nåt	3
vända	3
tro	3
heller	3
advokat	3
krig	3
inför	3
redan	3
tillbaka	3
medan	3
sällskap	3
befolkning	3
flicka	3
be	3
och	3
titta	3
fel	3
polis	3
låg	3
fast	3
myndighet	3
ihop	3
söka	3
skratta	3
lätt	3
betydelse	3
våga	3
leta	3
deras	3
övrig	3
kanske	3
ofta	3
tävling	3
hel	3
någonsin	3
mått	3
kolla	3
självförtroende	3
ta hand om	3
förtroende	3
van	3
tokig	3
längtan	3
låt	3
ställ	3
från	3
sambo	3
vardera	3
ful	2
bränsle	2
svenska	2
sjukdom	2
skjuta	2
skyldig	2
begära	2
utgifter	2
trygghet	2
beskriva	2
men	2
ut	2
tid	2
tvärtom	2
gå	2
upphandling	2
ända	2
åklagare	2
lysande	2
verka	2
vara	2
dra	2
värd	2
hej då	2
talar	2
teckna	2
ägg	2
åker	2
akt	2
törstig	2
bestämma	2
såg	2
vänta	2
regel	2
honom	2
härlig	2
vatten	2
restaurang	2
språk	2
mat	2
plats	2
ställe	2
station	2
gata	2
affär	2
tåg	2
film	2
hus	2
jobb	2
sak	2
dyr	2
vacker	2
säker	2
mönster	2
idag	2
springa	2
förbannad	2
knappast	2
lämplig	2
än	2
nyligen	2
gradvis	2
försök	2
eller hur	2
farfar	2
uppgift	2
församling	2
hjälpsam	2
lyckas	2
ett tag	2
samhälle	2
bråk	2
spis	2
sanning	2
ljuga	2
avgång	2
bord	2
klar	2
tom	2
anvisning	2
mig	2
måndag	2
tisdag	2
onsdag	2
fredag	2
lördag	2
söndag	2
den där	2
dom	2
mening	2
januari	2
februari	2
mars	2
maj	2
juni	2
juli	2
september	2
oktober	2
december	2
kul	2
sammanlagt	2
metall	2
påverka	2
jord	2
överenskommelse	2
vanligt	2
stackars	2
mänsklig	2
is	2
datum	2
anhörig	2
samtycke	2
avsikt	2
alldeles	2
hittar	2
besviken	2
nyfiken	2
ingenstans	2
hora	2
betala	2
därmed	2
höra	2
företag	2
denna	2
denne	2
utom	2
dölja	2
avskaffa	2
sälja	2
ta	2
pojke	2
lika	2
gärna	2
hos	2
bygga	2
leva	2
ske	2
kräva	2
utveckling	2
faktiskt	2
svara	2
bruka	2
mål	2
igen	2
verkligen	2
utan	2
uppmaning	2
väl	2
vidare	2
nu	2
vars	2
något	2
höger	2
gammal	2
känna	2
känsla	2
förälder	2
dit	2
när som helst	2
över	2
nedanför	2
nära	2
vänster	2
mitt	2
liksom	2
skog	2
olika	2
varandra	2
finna	2
fram	2
gal	2
peta	2
sätt	2
tack	2
förut	2
fler	2
vanlig	2
ännu	2
lyda	2
rida	2
riktigt	2
nästan	2
bland	2
överens	2
stämma	2
varsågod	2
helt	2
bland annat	2
val	2
berätta	2
by	2
början	2
tillhöra	2
ack	2
tyvärr	2
helst	2
ansvar	2
karta	2
samtidigt	2
emot	2
stöd	2
vem	2
kommun	2
nej	2
på grund av	2
orm	2
förstås	2
sluta	2
rolig	2
snart	2
leka	2
tråkig	2
säng	2
framme	2
häftigt	2
ramla	2
typ	2
hur mycket	2
fin	2
duktig	2
sorg	2
glad	2
därför	2
diskussion	2
riksdag	2
båda	2
skulle	2
lärare	2
stanna	2
kompis	2
